Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,854620,-,-,-,25.81,15.42,0,535,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Fill Flag,Relative Humidity,Pressure,Wind Speed,Wind Direction,Surface Albedo,Ozone,DNI,DHI,GHI,Solar Zenith Angle,Precipitable Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,16,20,30,0,12.04,948,1,249,0.36,0.278,0,0,0,119.82,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,16,21,30,0,12.62,948,1.1,241,0.36,0.279,0,0,0,127.63,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,16,22,30,0,13.15,948,1.2,234,0.36,0.279,0,0,0,132.17,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,16,23,30,0,13.4,948,1.3,232,0.36,0.279,0,0,0,132.5,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,0,30,0,14.28,948,1.3,231,0.36,0.278,0,0,0,128.55,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,1,30,0,14.76,948,1.1,269,0.36,0.278,0,0,0,121.16,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,2,30,0,15.76,948,1.2,153,0.36,0.278,0,0,0,111.45,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,3,30,0,17.32,949,1.7,10,0.36,0.278,0,0,0,100.27,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,4,30,0,18.33,949,2.7,29,0.36,0.279,2,9,9,87.9,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,5,30,0,18.41,949,3.7,45,0.36,0.279,254,109,173,75.41,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,6,30,0,17.65,950,3.9,56,0.36,0.28,464,177,392,62.35,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,7,30,0,15.94,950,3.6,64,0.36,0.281,578,226,605,49.03,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,8,30,0,13.38,950,2.6,71,0.36,0.281,644,264,788,35.57,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,9,30,0,10.9,949,1.5,61,0.36,0.281,687,287,923,22.1,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,10,30,0,9.11,949,1.2,178,0.36,0.282,714,293,998,9.14,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,11,30,0,8.11,948,1.8,309,0.36,0.282,721,290,1005,7.45,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,12,30,0,7.67,947,2.7,313,0.36,0.282,701,282,940,20.11,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,13,30,0,7.73,947,3.6,321,0.36,0.282,649,270,811,33.57,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,14,30,0,8.28,946,4.4,329,0.36,0.282,556,249,628,47.05,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,15,30,0,9.44,946,4.9,339,0.36,0.282,403,211,410,60.4,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,16,30,0,11.84,947,4.7,351,0.36,0.282,182,136,188,73.51,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,17,30,1,15.09,947,4.7,181,0.36,0.283,2,14,14,86.17,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,18,30,0,17.94,948,5,10,0.36,0.283,0,0,0,98.57,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,19,30,0,20.28,948,5.2,18,0.36,0.283,0,0,0,109.94,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,20,30,0,22.54,949,5.3,27,0.36,0.284,0,0,0,119.94,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,21,30,0,24.71,949,5.4,37,0.36,0.284,0,0,0,127.77,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,22,30,0,26.69,949,5.5,47,0.36,0.284,0,0,0,132.33,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,17,23,30,0,27.63,949,5.6,52,0.36,0.285,0,0,0,132.68,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,0,30,0,30.09,949,4.8,56,0.36,0.285,0,0,0,128.71,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,1,30,0,31.95,949,4.3,57,0.36,0.284,0,0,0,121.31,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,2,30,0,34.15,950,4,58,0.36,0.284,0,0,0,111.58,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,3,30,0,36.72,950,3.9,61,0.36,0.284,0,0,0,100.38,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,4,30,0,37.81,951,4.6,68,0.36,0.284,0,5,5,87.99,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,5,30,0,37.47,951,5.5,77,0.36,0.285,154,118,156,75.49,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,6,30,0,35.93,952,5.7,83,0.36,0.286,336,209,365,62.42,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,7,30,0,31.88,952,5.4,87,0.36,0.287,454,275,573,49.1,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,8,30,0,27.9,951,4.9,90,0.36,0.287,531,321,753,35.64,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,9,30,0,24.95,951,4.3,90,0.36,0.287,578,349,884,22.17,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,10,30,0,23,950,3.6,86,0.36,0.288,601,363,956,9.25,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,11,30,0,21.46,949,3,77,0.36,0.288,599,365,959,7.54,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,12,30,0,20.42,948,2.5,65,0.36,0.288,574,356,895,20.15,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,13,30,0,20.01,948,2.4,52,0.36,0.289,523,333,768,33.6,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,14,30,0,20.08,947,2.4,42,0.36,0.288,443,293,594,47.08,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,15,30,0,20.71,947,2.6,34,0.36,0.287,320,231,388,60.44,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,16,30,0,22.45,948,2.2,28,0.36,0.287,143,140,180,73.56,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,17,30,0,24.74,948,2.1,24,0.36,0.287,1,13,13,86.22,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,18,30,0,25.63,949,2.9,23,0.36,0.287,0,0,0,98.65,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,19,30,0,25.61,950,3.5,25,0.36,0.287,0,0,0,110.03,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,20,30,0,25.55,950,3.8,30,0.36,0.286,0,0,0,120.06,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,21,30,0,25.6,950,3.9,38,0.36,0.285,0,0,0,127.91,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,22,30,0,25.85,950,4,47,0.36,0.284,0,0,0,132.5,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,18,23,30,0,26.22,950,4.1,51,0.36,0.284,0,0,0,132.85,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,0,30,0,28.49,950,4.5,65,0.36,0.284,0,0,0,128.88,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,1,30,0,30.89,951,4.6,72,0.36,0.285,0,0,0,121.45,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,2,30,0,33.64,951,4.3,77,0.36,0.285,0,0,0,111.71,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,3,30,0,35.29,951,4.1,79,0.36,0.285,0,0,0,100.49,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,4,30,0,34.15,952,4.5,82,0.36,0.286,0,4,4,88.08,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,5,30,0,29.95,952,5.5,86,0.36,0.287,155,117,156,75.57,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,6,30,0,26.01,953,5.7,91,0.36,0.288,370,199,369,62.5,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,7,30,0,23.79,953,5,92,0.36,0.289,519,244,583,49.17,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,8,30,0,21.62,953,4.2,89,0.36,0.289,621,264,768,35.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,9,30,0,20.01,952,3.4,82,0.36,0.289,685,274,908,22.24,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,10,30,0,19,952,2.8,68,0.36,0.289,713,279,983,9.36,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,11,30,0,17.97,951,2.5,46,0.36,0.29,712,281,987,7.65,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,12,30,0,17.05,950,2.7,28,0.36,0.291,690,276,923,20.19,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,13,30,1,16.42,950,3.2,18,0.36,0.291,650,258,799,33.63,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,14,30,0,16.26,950,3.8,14,0.36,0.291,584,226,623,47.11,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,15,30,0,16.49,950,4.3,14,0.36,0.291,479,180,416,60.48,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,16,30,0,17.71,950,3.8,15,0.36,0.29,298,116,200,73.61,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,17,30,0,19.36,951,3.3,16,0.36,0.291,21,22,24,86.29,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,18,30,0,20.34,951,3.8,20,0.36,0.291,0,0,0,98.73,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,19,30,0,21.1,952,4.6,26,0.36,0.292,0,0,0,110.14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,20,30,0,22.68,952,5.1,36,0.36,0.293,0,0,0,120.19,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,21,30,0,25.37,952,5.4,48,0.36,0.294,0,0,0,128.07,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,22,30,0,28.28,952,5.2,58,0.36,0.295,0,0,0,132.68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,19,23,30,0,29.62,952,4.9,63,0.36,0.295,0,0,0,133.03,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,0,30,0,31.37,952,4.2,71,0.36,0.295,0,0,0,129.05,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,1,30,0,31.96,952,3.8,74,0.36,0.295,0,0,0,121.61,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,2,30,0,32.53,953,3.6,77,0.36,0.295,0,0,0,111.84,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,3,30,0,33.22,953,3.6,80,0.36,0.295,0,0,0,100.6,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,4,30,0,31.97,954,4.4,83,0.36,0.296,14,12,12,88.17,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,5,30,0,29.54,954,5.5,85,0.36,0.297,387,86,182,75.66,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,6,30,0,26.53,955,5.7,84,0.36,0.298,603,129,407,62.57,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,7,30,0,23.11,955,5.2,80,0.36,0.299,716,159,626,49.23,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,8,30,0,20.73,955,4.4,72,0.36,0.298,783,179,814,35.76,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,9,30,0,19.17,954,3.8,61,0.36,0.298,824,190,952,22.31,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,10,30,0,17.84,954,3.5,47,0.36,0.297,846,193,1027,9.48,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,11,30,0,16.63,953,3.4,34,0.36,0.297,856,189,1037,7.76,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,12,30,0,15.84,953,3.6,24,0.36,0.297,847,178,973,20.23,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,13,30,0,15.58,952,3.9,17,0.36,0.297,821,163,846,33.67,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,14,30,0,15.65,952,4.2,14,0.36,0.297,770,143,667,47.15,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,15,30,0,16.02,952,4.4,14,0.36,0.296,680,117,452,60.52,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,16,30,0,17.35,952,3.7,13,0.36,0.295,500,82,223,73.67,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,17,30,0,19.24,952,3,12,0.36,0.295,112,24,32,86.35,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,18,30,0,20.28,953,3.7,13,0.36,0.294,0,0,0,98.81,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,19,30,0,20.64,953,4.5,19,0.36,0.294,0,0,0,110.24,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,20,30,0,21.54,954,4.9,31,0.36,0.294,0,0,0,120.32,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,21,30,0,23.22,954,5,46,0.36,0.293,0,0,0,128.23,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,22,30,0,25.64,954,4.7,58,0.36,0.292,0,0,0,132.86,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,20,23,30,0,27.16,954,4.4,63,0.36,0.292,0,0,0,133.22,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,0,30,0,29.51,954,3.8,70,0.36,0.291,0,0,0,129.22,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,1,30,0,30.95,954,3.7,73,0.36,0.29,0,0,0,121.76,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,2,30,0,32.14,954,3.7,74,0.36,0.29,0,0,0,111.97,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,3,30,0,33.51,954,3.7,77,0.36,0.29,0,0,0,100.71,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,4,30,0,32.91,954,4.3,80,0.36,0.29,26,12,13,88.26,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,5,30,0,30.16,955,5.1,84,0.36,0.29,443,78,187,75.74,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,6,30,0,26.16,955,5.2,84,0.36,0.29,652,116,416,62.65,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,7,30,0,20.82,955,4.6,77,0.36,0.289,758,144,638,49.3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,8,30,0,18.11,955,3.9,64,0.36,0.287,820,163,827,35.83,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,9,30,0,16.28,955,3.5,49,0.36,0.287,855,175,966,22.38,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,10,30,0,15.05,954,3.3,35,0.36,0.287,874,179,1041,9.59,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,11,30,0,14.17,953,3.5,26,0.36,0.288,876,177,1045,7.88,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,12,30,0,13.68,952,3.8,21,0.36,0.289,865,170,981,20.28,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,13,30,0,13.64,952,4.1,18,0.36,0.29,837,157,853,33.71,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,14,30,0,14.12,952,4.5,16,0.36,0.29,782,140,672,47.19,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,15,30,0,14.98,952,4.7,16,0.36,0.29,682,118,453,60.57,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,16,30,0,16.93,952,4,17,0.36,0.29,486,84,220,73.73,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,17,30,0,19.46,953,3.4,19,0.36,0.29,88,24,29,86.43,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,18,30,0,21.13,953,3.9,22,0.36,0.291,0,0,0,98.91,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,19,30,0,22.14,954,4.4,28,0.36,0.291,0,0,0,110.36,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,20,30,0,23.06,954,4.7,37,0.36,0.292,0,0,0,120.46,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,21,30,0,24.03,954,4.8,49,0.36,0.292,0,0,0,128.39,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,22,30,0,25.09,954,4.7,61,0.36,0.292,0,0,0,133.05,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,21,23,30,0,25.86,954,4.6,67,0.36,0.292,0,0,0,133.41,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,0,30,0,28.02,954,3.8,75,0.36,0.29,0,0,0,129.4,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,1,30,0,29.75,954,3.4,77,0.36,0.289,0,0,0,121.92,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,2,30,0,31.68,954,3,77,0.36,0.289,0,0,0,112.1,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,3,30,0,33.67,954,3,76,0.36,0.288,0,0,0,100.83,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,4,30,0,33.44,955,3.9,77,0.36,0.289,36,12,13,88.35,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,5,30,0,31.18,955,4.8,79,0.36,0.289,452,77,187,75.82,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,6,30,0,28.77,955,4.7,80,0.36,0.289,650,117,415,62.72,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,7,30,0,24.04,955,4,70,0.36,0.288,753,146,636,49.37,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,8,30,0,20.53,955,3.3,49,0.36,0.287,817,166,827,35.89,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,9,30,0,18.01,955,3.1,29,0.36,0.285,854,177,966,22.45,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,10,30,0,16.17,954,3.4,15,0.36,0.284,874,181,1042,9.72,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,11,30,0,14.95,954,3.8,8,0.36,0.283,877,180,1049,8.01,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,12,30,0,14.22,953,4.1,5,0.36,0.282,865,173,985,20.34,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,13,30,0,14.06,953,4.4,4,0.36,0.282,834,162,856,33.75,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,14,30,0,14.37,952,4.7,5,0.36,0.281,772,146,670,47.24,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,15,30,0,15.14,952,4.7,6,0.36,0.281,668,123,451,60.63,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,16,30,0,17.1,953,3.8,8,0.36,0.281,472,88,220,73.79,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,17,30,0,19.56,953,3,9,0.36,0.282,80,24,29,86.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,18,30,0,21.1,953,3.1,10,0.36,0.282,0,0,0,99,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,19,30,0,21.73,954,3.4,13,0.36,0.283,0,0,0,110.48,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,20,30,0,22.29,954,3.6,20,0.36,0.283,0,0,0,120.6,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,21,30,0,23.48,954,3.6,32,0.36,0.283,0,0,0,128.57,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,22,30,0,25.94,954,3.5,45,0.36,0.283,0,0,0,133.24,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,22,23,30,0,28.59,953,3.5,52,0.36,0.283,0,0,0,133.61,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,0,30,0,32.05,953,3.2,63,0.36,0.283,0,0,0,129.59,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,1,30,0,34.4,953,3,67,0.36,0.282,0,0,0,122.08,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,2,30,0,36.18,953,2.8,70,0.36,0.282,0,0,0,112.24,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,3,30,0,37.08,954,2.8,72,0.36,0.283,0,0,0,100.94,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,4,30,0,35.22,954,3.6,75,0.36,0.283,18,11,12,88.44,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,5,30,0,30.76,954,4.5,80,0.36,0.284,419,81,183,75.91,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,6,30,0,26.42,955,4.2,83,0.36,0.284,634,123,413,62.79,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,7,30,0,23.22,955,3,74,0.36,0.284,746,152,637,49.43,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,8,30,0,20.49,954,2.1,46,0.36,0.284,814,169,828,35.95,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,9,30,0,17.84,954,2,16,0.36,0.283,854,179,968,22.52,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,10,30,0,15.66,953,2.4,179,0.36,0.283,878,182,1048,9.84,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,11,30,0,14.12,953,2.9,353,0.36,0.282,884,179,1055,8.15,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,12,30,0,13.17,952,3.5,352,0.36,0.282,875,171,991,20.4,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,13,30,0,12.72,952,3.9,355,0.36,0.281,848,158,862,33.8,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,14,30,0,12.75,951,4.2,179,0.36,0.281,797,138,678,47.29,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,15,30,0,13.41,951,4.2,3,0.36,0.28,704,113,458,60.69,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,16,30,0,15.21,951,3.2,8,0.36,0.28,522,80,225,73.86,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,17,30,0,18.09,952,2.2,11,0.36,0.281,115,23,30,86.58,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,18,30,0,20.24,952,2.3,14,0.36,0.281,0,0,0,99.1,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,19,30,0,21.69,953,2.5,19,0.36,0.28,0,0,0,110.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,20,30,0,22.81,953,2.6,26,0.36,0.28,0,0,0,120.75,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,21,30,0,23.35,953,2.9,36,0.36,0.279,0,0,0,128.74,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,22,30,0,23.6,952,3,48,0.36,0.279,0,0,0,133.44,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,23,23,30,0,23.99,952,3.1,55,0.36,0.279,0,0,0,133.81,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,24,0,30,0,27.02,952,3,68,0.36,0.279,0,0,0,129.77,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,24,1,30,0,30.43,952,2.9,73,0.36,0.28,0,0,0,122.24,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,7,24,2,30,0,33.7,952,2.8,76,0.36,0.28,0,0,0,112.38,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
